Date,Open,High,Low,Close,Adj Close,Volume
2022-08-23,167.080002,168.710007,166.649994,167.229996,166.953049,54147100
2022-08-24,167.320007,168.110001,166.250000,167.529999,167.252548,53841500
2022-08-25,168.779999,170.139999,168.350006,170.029999,169.748413,51218200
2022-08-26,170.570007,171.050003,163.559998,163.619995,163.349014,78961000
2022-08-29,161.149994,162.899994,159.820007,161.380005,161.112747,73314000
2022-08-30,162.130005,162.559998,157.720001,158.910004,158.646835,77906200
2022-08-31,160.309998,160.580002,157.139999,157.220001,156.959625,87991100
2022-09-01,156.639999,158.419998,154.669998,157.960007,157.698410,74229900
2022-09-02,159.750000,160.360001,154.970001,155.809998,155.551956,76957800
2022-09-06,156.470001,157.089996,153.690002,154.529999,154.274078,73714800
2022-09-07,154.820007,156.669998,153.610001,155.960007,155.701721,87449600
2022-09-08,154.639999,156.360001,152.679993,154.460007,154.204208,84923800
2022-09-09,155.470001,157.820007,154.750000,157.369995,157.109375,68028800
2022-09-12,159.589996,164.259995,159.300003,163.429993,163.159332,104956000
2022-09-13,159.899994,160.539993,153.369995,153.839996,153.585220,122656600
2022-09-14,154.789993,157.100006,153.610001,155.309998,155.052780,87965400
2022-09-15,154.649994,155.240005,151.380005,152.369995,152.117645,90481100
2022-09-16,151.210007,151.350006,148.369995,150.699997,150.450424,162278800
2022-09-19,149.309998,154.559998,149.100006,154.479996,154.224152,81474200
2022-09-20,153.399994,158.080002,153.080002,156.899994,156.640152,107689800
2022-09-21,157.339996,158.740005,153.600006,153.720001,153.465424,101696800
2022-09-22,152.380005,154.470001,150.910004,152.740005,152.487045,86652500
2022-09-23,151.190002,151.470001,148.559998,150.429993,150.180862,96029900
2022-09-26,149.660004,153.770004,149.639999,150.770004,150.520309,93339400
2022-09-27,152.740005,154.720001,149.949997,151.759995,151.508667,84442700
2022-09-28,147.639999,150.639999,144.839996,149.839996,149.591843,146691400
2022-09-29,146.100006,146.720001,140.679993,142.479996,142.244034,128138200
2022-09-30,141.279999,143.100006,138.000000,138.199997,137.971115,124925300
2022-10-03,138.210007,143.070007,137.690002,142.449997,142.214081,114311700
2022-10-04,145.029999,146.220001,144.259995,146.100006,145.858047,87830100
2022-10-05,144.070007,147.380005,143.009995,146.399994,146.157532,79471000
2022-10-06,145.809998,147.539993,145.220001,145.429993,145.189148,68402200
2022-10-07,142.539993,143.100006,139.449997,140.089996,139.857986,85925600
2022-10-10,140.419998,141.889999,138.570007,140.419998,140.187439,74899000
2022-10-11,139.899994,141.350006,138.220001,138.979996,138.749832,77033700
2022-10-12,139.130005,140.360001,138.160004,138.339996,138.110886,70433700
2022-10-13,134.990005,143.589996,134.369995,142.990005,142.753204,113224000
2022-10-14,144.309998,144.520004,138.190002,138.380005,138.150833,88598000
2022-10-17,141.070007,142.899994,140.270004,142.410004,142.174164,85250900
2022-10-18,145.490005,146.699997,140.610001,143.750000,143.511932,99136600
2022-10-19,141.690002,144.949997,141.500000,143.860001,143.621750,61758300
2022-10-20,143.020004,145.889999,142.649994,143.389999,143.152527,64522000
2022-10-21,142.869995,147.850006,142.649994,147.270004,147.026108,86548600
2022-10-24,147.190002,150.229996,146.000000,149.449997,149.202484,75981900
2022-10-25,150.089996,152.490005,149.360001,152.339996,152.087708,74732300
2022-10-26,150.960007,151.990005,148.039993,149.350006,149.102661,88194300
2022-10-27,148.070007,149.050003,144.130005,144.800003,144.560196,109180200
2022-10-28,148.199997,157.500000,147.820007,155.740005,155.482086,164762400
2022-10-31,153.160004,154.240005,151.919998,153.339996,153.086044,97943200
2022-11-01,155.080002,155.449997,149.130005,150.649994,150.400497,80379300
2022-11-02,148.949997,152.169998,145.000000,145.029999,144.789810,93604600
2022-11-03,142.059998,142.800003,138.750000,138.880005,138.650009,97918500
2022-11-04,142.089996,142.669998,134.380005,138.380005,138.380005,140814800
2022-11-07,137.110001,139.149994,135.669998,138.919998,138.919998,83374600
2022-11-08,140.410004,141.429993,137.490005,139.500000,139.500000,89908500
2022-11-09,138.500000,138.550003,134.589996,134.869995,134.869995,74917800
2022-11-10,141.240005,146.869995,139.500000,146.869995,146.869995,118854000
2022-11-11,145.820007,150.009995,144.369995,149.699997,149.699997,93979700
2022-11-14,148.970001,150.279999,147.429993,148.279999,148.279999,73374100
2022-11-15,152.220001,153.589996,148.559998,150.039993,150.039993,89868300
2022-11-16,149.130005,149.869995,147.289993,148.789993,148.789993,64218300
2022-11-17,146.429993,151.479996,146.149994,150.720001,150.720001,80389400
2022-11-18,152.309998,152.699997,149.970001,151.289993,151.289993,74829600
2022-11-21,150.160004,150.369995,147.720001,148.009995,148.009995,58724100
2022-11-22,148.130005,150.419998,146.929993,150.179993,150.179993,51804100
2022-11-23,149.449997,151.830002,149.339996,151.070007,151.070007,58301400
2022-11-25,148.309998,148.880005,147.119995,148.110001,148.110001,35195900
2022-11-28,145.139999,146.639999,143.380005,144.220001,144.220001,69246000
2022-11-29,144.289993,144.809998,140.350006,141.169998,141.169998,83763800
2022-11-30,141.399994,148.720001,140.550003,148.029999,148.029999,111224400
2022-12-01,148.210007,149.130005,146.610001,148.309998,148.309998,71250400
2022-12-02,145.960007,148.000000,145.649994,147.809998,147.809998,65421400
2022-12-05,147.770004,150.919998,145.770004,146.630005,146.630005,68826400
2022-12-06,147.070007,147.300003,141.919998,142.910004,142.910004,64727200
2022-12-07,142.190002,143.369995,140.000000,140.940002,140.940002,69721100
2022-12-08,142.360001,143.520004,141.100006,142.649994,142.649994,62128300
2022-12-09,142.339996,145.570007,140.899994,142.160004,142.160004,76069500
2022-12-12,142.699997,144.500000,141.059998,144.490005,144.490005,70462700
2022-12-13,149.500000,149.970001,144.240005,145.470001,145.470001,93886200
